CID,na_in_C4,na_ex_Cl1,LeafAC_O2_C4_1,FC_10_C4_0_H1_1_H1_1_C4_1_H1_2_H1_2_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0,C4_2_O2_2_1,C4_2_N3_2_1,FC_2_C4_0_/_/_0,LeafAC_C4_C4_1,na_in_N3,ms,C4_2_C4_2_1,na_ex_S2,LeafAC_O2_N3_2,C4_2_C4_2_2,LeafAC_O2_C4_2,FC_88_P5_0_O2_1_O2_1_C4_2_H1_3_H1_3_H1_3_O2_1_C4_2_H1_3_H1_3_H1_3_/_2_1_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0_0,C4_3_N3_2_1,FC_40_C4_0_H1_1_H1_1_C4_1_H1_2_C4_2_H1_3_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0_0_0,bd_in_2,FC_50_N3_0_H1_1_C4_1_O2_2_N3_2_H1_3_H1_3_/_1_1_2_1_1_1_/_0_0_0_0_0_0_0,FC_22_C4_0_F1_1_/_1_/_0_0,na_ex_S6,FC_23_C4_0_H1_1_C4_1_H1_2_H1_2_H1_2_/_1_1_1_1_1_/_0_0_0_0_0_0,FC_18_C4_0_O2_1_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_/_0_0_0_0_0_0,FC_4_C4_0_O2_1_/_2_/_0_0,FC_19_C4_0_C4_1_O2_2_O2_2_H1_3_/_1_2_1_1_/_0_0_0_0_0,FC_75_C4_0_H1_1_H1_1_C4_1_H1_2_H1_2_H1_2_/_1_1_1_1_1_1_/_0_0_0_0_0_0_0,FC_106_C4_0_H1_1_H1_1_C4_1_H1_2_H1_2_Br1_2_/_1_1_1_1_1_1_/_0_0_0_0_0_0_0,FC_58_C4_0_S2_1_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_/_0_0_0_0_0_0,LeafAC_C4_S2_1,FC_39_N3_0_H1_1_C4_1_H1_2_H1_2_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0,LeafAC_C4_C4_3,C4_2_N3_3_1,FC_25_C4_0_H1_1_H1_1_C4_1_H1_2_H1_2_O2_2_H1_3_/_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0,FC_77_C4_0_N3_1_H1_2_H1_2_C4_1_H1_2_H1_2_H1_2_/_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0,dg_4,FC_42_C4_0_H1_1_O2_1_H1_2_C4_1_H1_2_H1_2_O2_2_H1_3_/_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0,C4_2_N3_2_2,LeafAC_C4_C4_2,FC_209_C4_0_H1_1_H1_1_C4_1_C4_2_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_/_1_1_1_2_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0
11124,0.0357143,0.0,0.0,0.0,0.0,0.0,0.0,0.166667,0.0,0.0696742,0.0,0.0,0.0,0.0,0.25,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
64692,0.535714,0.0,0.125,0.0,0.0,0.0,0.1,0.0,0.2,0.0795853,0.142857,0.0,0.0,0.25,0.25,0,0.0,0.0,0.230769,0.0,0.0,0,0.0,0.0,0.25,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
2727,0.285714,0.1,0.0,0.333333,0.0,0.25,0.1,0.166667,0.4,0.172398,0.047619,0.0,0.0,0.125,0.25,0,0.4,0.0,0.230769,0.0,0.0,0,0.0,0.0,0.25,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.2,0.0,0.0,0,0
4130,0.214286,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.203914,0.047619,0.5,0.333333,0.125,0.0,0,0.0,0.0,0.230769,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.2,0.0,0.0,0,0
2151,0.321429,0.0,0.0,0.0,0.0,0.0,0.1,0.166667,0.4,0.103509,0.0952381,0.0,0.0,0.25,0.25,0,0.0,0.0,0.307692,0.0,0.0,0,0.0,0.0,0.25,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
40326,0.642857,0.2,0.0,0.0,0.333333,0.0,0.3,0.333333,0.0,0.147216,0.142857,0.0,0.0,0.375,0.25,0,0.0,0.0,0.461538,0.0,0.0,0,0.0,0.0,0.25,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.2,0.0,0.0,0,0
11269,0.0357143,0.0,0.0,0.0,0.0,0.0,0.0,0.833333,0.0,0.00296896,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
342,0.214286,0.0,0.125,0.0,0.0,0.0,0.0,0.166667,0.0,0.0859649,0.047619,0.0,0.0,0.125,0.0,0,0.0,0.0,0.230769,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
8461,0.214286,0.0,0.0,0.0,0.0,0.0,0.0,0.166667,0.0,0.185226,0.0,0.0,0.666667,0.125,0.0,0,0.0,0.0,0.230769,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
12257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333,0.0,0.0696742,0.0,0.0,0.0,0.0,0.25,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
7242,0.214286,0.0,0.0,0.0,0.0,0.0,0.0,0.166667,0.0,0.069969,0.0952381,0.0,0.0,0.125,0.0,0,0.0,0.0,0.230769,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
223584,0.285714,0.0,0.0,0.0,0.333333,0.0,0.2,0.0,0.0,0.198051,0.0,0.0,0.333333,0.125,0.25,0,0.0,0.0,0.230769,0.0,0.0,0,0.0,0.0,0.25,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
37035,0.428571,0.6,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.423923,0.0,0.0,0.0,0.125,0.0,0,0.0,0.0,0.461538,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
13263,0.107143,0.0,0.0,0.0,0.0,0.0,0.2,0.5,1.0,0.0980263,0.0,0.5,0.0,0.0,0.0,0,1.0,0.0,0.230769,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,1,1,0.5,0,0.0,0.0,0,0.0,0.0,0.0,0,0
4048,0.607143,0.0,0.0,0.0,0.0,0.0,0.1,0.833333,0.0,0.0736842,0.142857,0.0,0.0,0.0,0.75,0,0.0,0.0,0.153846,0.0,0.0,0,0.0,0.0,0.25,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.6,0.0,0.0,0,0
12932,0.285714,0.0,0.0,0.0,0.0,0.25,0.1,0.666667,0.2,0.145427,0.142857,0.5,0.0,0.25,0.0,0,0.0,0.0,0.230769,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.4,0.0,0.0,0,0
14033057,0.428571,0.0,0.0,0.0,0.333333,0.0,0.1,0.0,0.2,0.114096,0.190476,0.0,0.0,0.25,0.5,0,0.0,0.0,0.230769,0.0,0.0,0,0.0,0.0,0.5,0.0,0,0,0,0,0.0,0,0.285714,0.0,0,0.0,0.0,0.0,0,0
3386,0.535714,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.120175,0.190476,0.0,0.0,0.375,0.0,0,0.0,0.0,0.461538,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
3283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333,0.0,0.0222222,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
11137,0.214286,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.174269,0.047619,0.0,0.333333,0.125,0.0,0,0.0,0.0,0.230769,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
232986,0.214286,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.356656,0.0,0.0,0.333333,0.125,0.25,0,0.0,0.0,0.230769,0.0,0.0,0,0.0,0.0,0.0,0.333333,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
7211,0.107143,0.0,0.25,0.333333,0.0,0.0,0.0,0.333333,0.0,0.0320802,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
6901,0.0714286,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.762807,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
31268,0.142857,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.2,0.0270677,0.142857,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
14300,0.178571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.047619,0.0,0.333333,0.125,0.0,0,0.0,0.0,0.230769,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.142857,0.0,0,0.0,0.0,0.0,0,0
11118,0.25,0.0,0.0,0.333333,0.333333,0.0,0.1,0.166667,0.0,0.11363,0.0,0.0,0.333333,0.125,0.0,0,0.0,0.0,0.230769,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
63107,0.428571,0.4,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.314195,0.047619,0.0,0.0,0.125,0.0,0,0.0,0.0,0.461538,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
16562,0.25,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.2,0.150617,0.047619,0.0,0.0,0.125,0.25,0,0.4,0.0,0.230769,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
3333,0.464286,0.2,0.0,0.0,0.0,0.0,0.3,0.5,0.2,0.155183,0.047619,0.0,0.0,0.125,0.5,0,0.4,0.0,0.384615,0.0,0.0,0,0.0,0.0,0.25,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
6780,0.5,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.153216,0.190476,0.0,0.0,0.25,0.5,0,0.0,0.0,0.461538,0.0,0.0,0,0.0,0.0,0.5,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
7641,0.5,0.0,0.0,0.666667,0.666667,0.0,0.0,0.666667,0.0,0.0400413,0.238095,0.0,0.0,0.0,0.5,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.5,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
2730,0.178571,0.3,0.0,0.0,0.0,0.0,0.1,0.333333,0.2,0.272716,0.0,0.5,0.0,0.0,0.0,0,0.2,0.0,0.230769,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.2,0.0,0.0,0,0
35699,0.178571,0.0,0.0,0.0,0.0,0.5,0.0,0.333333,0.6,0.0809524,0.047619,0.0,0.0,0.0,0.5,0,0.4,0.5,0.0,0.0,0.0,0,0.0,0.0,0.5,0.0,0,0,0,0,0.0,0,0.142857,0.0,0,0.0,0.0,0.0,0,0
8150,0.142857,0.0,0.0,0.0,0.666667,0.0,0.0,0.0,0.0,0.0535469,0.0952381,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
11306,0.357143,0.0,0.0,0.0,0.0,0.0,0.2,0.333333,0.0,0.077193,0.0952381,0.0,0.0,0.25,0.0,0,0.0,0.0,0.384615,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
23421,0.357143,0.0,0.0,0.0,0.666667,0.0,0.2,0.0,0.0,0.118935,0.142857,0.0,0.0,0.125,0.25,0,0.0,0.0,0.230769,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
19429,0.642857,0.0,0.0,0.0,0.0,0.0,0.6,0.333333,0.0,0.0986355,0.190476,0.0,0.0,0.375,0.0,0,0.0,0.0,0.692308,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
13387,0.142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0662281,0.0952381,0.0,0.0,0.0,0.25,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.25,0.0,0,0,0,0,0.0,0,0.142857,0.0,0,0.0,0.0,0.0,0,0
14215,0.142857,0.0,0.0,0.666667,0.0,0.0,0.0,0.5,0.2,0.0586171,0.047619,0.0,0.0,0.0,0.25,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.25,0.0,0,0,0,0,0.0,0,0.142857,0.0,0,0.0,0.0,0.0,0,0
66733,0.392857,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.2,0.14197,0.0952381,0.5,0.0,0.25,0.25,0,0.4,0.0,0.384615,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
3869,0.607143,0.0,0.25,0.0,0.0,0.25,0.2,0.166667,0.2,0.0888889,0.142857,0.0,0.0,0.375,0.25,0,0.2,0.0,0.461538,0.0,0.0,0,0.5,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
23276065,0.321429,0.1,0.0,0.0,0.0,0.0,0.3,0.5,0.0,0.183657,0.0,0.5,0.0,0.125,0.25,0,0.0,0.0,0.307692,0.0,0.0,0,0.0,0.0,0.25,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.2,0.0,0.0,0,0
7972,0.142857,0.0,0.0,0.0,0.666667,0.0,0.0,0.0,0.2,0.0460039,0.0952381,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.285714,0.0,0,0.0,0.0,0.0,0,0
48889,0.428571,0.4,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.362041,0.0,0.0,0.0,0.125,0.0,0,0.0,0.0,0.461538,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
5320,0.214286,0.0,0.0,0.0,0.0,0.0,0.1,0.166667,0.2,0.161988,0.047619,0.0,0.0,0.125,0.25,0,0.0,0.0,0.230769,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.2,0.0,0.0,0,0
11596,0.0714286,0.0,0.0,0.333333,0.333333,0.0,0.0,0.166667,0.0,0.0651893,0.047619,0.0,0.0,0.0,0.25,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
11087,0.214286,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.193808,0.0952381,0.0,0.333333,0.125,0.25,0,0.0,0.0,0.230769,0.0,0.0,0,0.0,0.0,0.0,0.333333,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
9170,0.642857,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.115789,0.285714,0.0,0.0,0.375,0.0,0,0.0,0.0,0.692308,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
564,0.142857,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0580542,0.142857,0.0,0.0,0.0,0.25,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
17564,0.25,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,0.0588517,0.0,0.0,0.0,0.0,0.25,0,0.0,0.0,0.230769,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
2319,0.285714,0.0,0.0,0.333333,0.0,0.0,0.1,0.333333,0.2,0.150517,0.047619,0.0,0.666667,0.0,0.0,0,0.0,0.0,0.230769,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.142857,0.0,0,0.0,0.0,0.0,0,0
6998,0.214286,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.134503,0.0952381,0.0,0.0,0.125,0.25,0,0.0,0.0,0.230769,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
16533,0.75,0.0,0.25,0.333333,0.0,0.0,0.2,0.666667,0.0,0.0843588,0.0952381,0.0,0.0,0.125,0.75,0,0.0,0.0,0.153846,0.0,0.5,0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.8,0.0,0.0,0,0
578771,0.75,0.0,0.25,0.333333,0.0,0.0,0.2,0.666667,0.0,0.0843588,0.0952381,0.0,0.0,0.125,0.75,0,0.0,0.0,0.153846,0.0,0.5,0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.8,0.0,0.0,0,0
942,0.321429,0.0,0.0,0.0,0.0,0.25,0.1,0.0,0.4,0.0677463,0.142857,0.0,0.0,0.125,0.0,0,0.0,0.0,0.230769,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.142857,0.0,0,0.0,0.0,0.5,0,0
8574,0.464286,0.0,0.125,0.0,0.0,0.0,0.3,0.166667,0.4,0.174809,0.142857,0.0,0.0,0.25,0.75,0,0.4,0.0,0.461538,0.0,0.0,0,0.0,0.0,0.25,0.333333,0,0,0,0,0.0,0,0.0,0.0,0,0.2,0.0,0.0,0,0
6041,0.285714,0.0,0.25,0.0,0.0,0.0,0.1,0.0,0.0,0.0835088,0.047619,0.0,0.0,0.125,0.0,0,0.0,0.0,0.230769,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
5284376,0.107143,0.2,0.0,0.0,0.0,0.0,0.0,0.666667,0.2,0.144956,0.0,0.0,0.0,0.0,0.25,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.25,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
71188,0.571429,0.0,0.125,0.0,0.0,0.0,0.3,0.166667,0.6,0.11155,0.142857,0.0,0.0,0.0,0.5,0,0.0,0.0,0.307692,0.0,0.5,0,0.0,0.0,0.25,0.333333,0,0,0,0,0.0,0,0.714286,0.0,0,0.0,0.0,0.0,0,0
8376,0.214286,0.0,0.0,0.0,0.0,0.0,0.0,0.166667,0.0,0.228404,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.230769,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
71105,0.214286,0.1,0.0,0.0,0.0,0.0,0.1,0.333333,0.6,0.152515,0.0,0.0,0.0,0.125,0.25,0,0.0,0.0,0.230769,0.0,0.0,0,0.0,0.0,0.25,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
31357,0.214286,0.0,0.0,1.0,1.0,0.0,0.0,0.5,0.0,0.0611643,0.142857,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.2,0.0,0.0,0,0
39230,0.464286,0.2,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.235993,0.0,0.0,0.333333,0.25,0.25,0,0.0,0.0,0.461538,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
453307,0.392857,0.0,0.0,0.0,0.0,0.0,0.4,0.166667,0.8,0.119192,0.0952381,0.0,0.0,0.25,0.25,0,0.4,0.0,0.461538,0.0,0.0,0,0.0,0.0,0.25,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,1.0,0,0
11251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0377193,0.0,0.0,0.0,0.0,0.25,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
16117,0.214286,0.3,0.0,0.0,0.0,0.0,0.2,0.0,0.4,0.494737,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.307692,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
11005,0.392857,0.0,0.125,0.333333,0.0,0.0,0.0,0.166667,0.0,0.030941,0.47619,0.0,0.0,0.0,0.25,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
356,0.142857,0.0,0.0,0.666667,0.0,0.0,0.0,0.333333,0.0,0.00296896,0.142857,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
568,0.428571,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.129825,0.190476,0.0,0.0,0.25,0.0,0,0.0,0.0,0.461538,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
9128,0.714286,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.125439,0.190476,0.0,0.0,0.5,0.0,0,0.0,0.0,0.769231,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
15883,0.25,0.0,0.125,0.0,0.333333,0.0,0.1,0.0,0.0,0.178279,0.0952381,0.0,0.333333,0.125,0.25,0,0.0,0.0,0.230769,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
7475,0.214286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.151754,0.047619,0.0,0.333333,0.125,0.0,0,0.0,0.0,0.230769,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
2733,0.25,0.1,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.24538,0.0,0.0,0.0,0.125,0.25,0,0.4,0.0,0.230769,0.0,0.0,0,0.0,0.0,0.25,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
104028,0.142857,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.4,0.155343,0.047619,0.0,0.0,0.0,0.25,0,0.2,0.0,0.153846,0.0,0.0,0,0.0,0.0,0.25,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,1.0,0,0
11724247,0.535714,0.0,0.125,0.0,0.0,0.0,0.3,0.166667,0.4,0.125647,0.047619,0.0,0.0,0.0,0.5,0,0.0,0.0,0.307692,0.0,0.5,0,0.0,0.0,0.25,0.333333,0,0,0,0,0.0,0,0.428571,0.0,1,0.2,0.0,0.0,0,0
6838,0.428571,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.127018,0.190476,0.0,0.333333,0.5,0.0,0,0.0,0.0,0.461538,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
14033064,0.392857,0.0,0.25,0.0,0.333333,0.0,0.1,0.0,0.2,0.109357,0.0952381,0.0,0.0,0.25,0.5,0,0.0,0.0,0.230769,0.0,0.0,0,0.0,0.0,0.5,0.0,0,0,0,0,0.0,0,0.285714,1.0,0,0.0,0.0,0.0,0,0
3035,0.464286,0.4,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.277733,0.0952381,0.0,0.0,0.25,0.0,0,0.0,0.0,0.461538,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
838,0.285714,0.0,0.375,0.0,0.0,0.0,0.1,0.0,0.0,0.0960864,0.0,0.0,0.0,0.125,0.0,0,0.0,0.0,0.230769,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
57480890,0.714286,0.2,0.0,0.0,0.333333,0.0,0.2,0.333333,0.4,0.133736,0.0952381,0.0,0.0,0.5,0.75,0,0.8,0.0,0.461538,0.0,0.0,0,0.0,0.0,0.5,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
5426,0.464286,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.4,0.161283,0.142857,0.0,0.0,0.125,1.0,0,0.4,0.0,0.230769,0.0,0.0,0,0.0,0.0,1.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
36982,0.428571,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.204466,0.142857,0.0,0.0,0.25,0.0,0,0.0,0.0,0.461538,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
10201097,0.607143,0.0,0.0,0.0,0.333333,0.25,0.6,0.0,0.6,0.193068,0.047619,0.0,0.0,0.125,0.0,0,0.6,0.0,0.615385,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.5,0,0
13763157,0.25,0.0,0.125,0.0,0.0,0.0,0.2,0.0,0.0,0.232037,0.047619,0.0,0.0,0.0,0.0,0,0.0,0.0,0.153846,0.0,0.0,1,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
