CID,na_in_C4,na_ex_Cl1,LeafAC_O2_C4_1,LeafAC_C4_C4_1,ms,FC_5_C4_0_O2_1_/_2_/_0_0,FC_13_C4_0_H1_1_H1_1_C4_1_H1_2_H1_2_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0,FC_2_C4_0_/_/_0,rank,C4_2_O2_2_1,na_ex_S2,C4_2_N3_2_1,LeafAC_O2_P5_2,C4_2_C4_2_2,C4_2_N3_3_1,na_ex_F1,FC_33_C4_0_O2_1_N3_1_H1_2_C4_2_H1_3_H1_3_H1_3_/_2_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0,LeafAC_N3_C4_1,LeafAC_C4_O2_1,FC_28_N3_0_H1_1_C4_1_O2_2_C4_2_H1_3_H1_3_H1_3_/_1_1_2_1_1_1_1_/_0_0_0_0_0_0_0_0,FC_71_C4_0_O2_1_C4_1_H1_2_Cl1_2_Cl1_2_/_2_1_1_1_1_/_0_0_0_0_0_0,FC_16_N3_0_C4_1_H1_2_H1_2_H1_2_/_1_1_1_1_/_0_0_0_0_0,FC_58_C4_0_H1_1_H1_1_O2_1_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0,FC_8_O2_0_/_/_0,N3_2_N3_2_1,n,N3_3_N3_3_1,C4_4_C4_4_1,C4_2_N3_2_2,LeafAC_O2_C4_2
676454,0.25,0.0,0.0,0.0,0.13938,0.0,0.0,0.0833333,0.142857,0.0,0.5,0.0,0,0.333333,0.0,0.0,0,0.333333,0.0,0,0,0.0,0,0.0,0.0,0.137931,0,0.0,0.0,0.0
37251,0.5,0.666667,0.0,0.0,0.530357,0.0,0.0,0.166667,0.285714,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.482759,0,0.0,0.0,0.0
38018,0.5,0.5,0.0,0.0,0.419852,0.0,0.0,0.166667,0.285714,0.0,0.0,0.0,0,0.333333,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.413793,0,0.0,0.0,0.0
37035,0.5,0.5,0.0,0.0,0.419852,0.0,0.0,0.166667,0.285714,0.0,0.0,0.0,0,0.166667,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.413793,0,0.0,0.0,0.0
41362,0.5,0.416667,0.0,0.0,0.3646,0.0,0.0,0.166667,0.285714,0.0,0.0,0.0,0,0.166667,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.37931,0,0.0,0.0,0.0
38875,0.5,0.333333,0.0,0.0,0.309348,0.0,0.0,0.166667,0.285714,0.0,0.0,0.0,0,0.333333,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.344828,0,0.0,0.0,0.0
1474,0.416667,0.0,0.0,0.0,0.116608,0.0,0.0,0.166667,0.285714,0.0,0.0,0.0,0,0.333333,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.206897,0,0.0,0.5,0.0
36401,0.5,0.333333,0.0,0.0,0.309348,0.0,0.0,0.166667,0.285714,0.0,0.0,0.0,0,0.333333,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.344828,0,0.0,0.0,0.0
21013,0.25,0.333333,0.166667,0.0,0.470508,0.0,0.0,0.0,0.142857,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.172414,0,0.0,0.0,0.0
10687,0.25,0.0,0.166667,0.333333,0.0678817,0.0,0.0,0.0,0.142857,0.0,0.0,0.0,0,0.166667,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.103448,0,0.0,0.0,0.0
36185,0.5,0.333333,0.0,0.0,0.309348,0.0,0.0,0.166667,0.285714,0.0,0.0,0.0,0,0.333333,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.344828,0,0.0,0.0,0.0
6914,0.25,0.25,0.166667,0.0,0.377005,0.0,0.0,0.0,0.142857,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.137931,0,0.0,0.0,0.0
1493,0.25,0.0,0.166667,0.0,0.223446,0.0,0.0,0.0,0.142857,0.0,0.0,0.0,0,0.166667,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.241379,0,0.0,0.0,0.0
7267,0.25,0.0,0.166667,0.333333,0.0678817,0.0,0.0,0.0,0.142857,0.0,0.0,0.0,0,0.166667,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.103448,0,0.0,0.0,0.0
36342,0.5,0.166667,0.0,0.0,0.198844,0.0,0.0,0.166667,0.285714,0.0,0.0,0.0,0,0.5,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.275862,0,0.0,0.0,0.0
11335,0.25,0.0,0.166667,0.333333,0.0678817,0.0,0.0,0.0,0.142857,0.0,0.0,0.0,0,0.166667,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.103448,0,0.0,0.0,0.0
68039,0.166667,0.0,0.0,0.333333,0.0824499,0.0,0.0,0.0,0.142857,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.333333,0.0,0,0,0.0,0,0.0,0.0,0.103448,0,0.0,0.0,0.0
14712407,0.25,0.0,0.0,0.0,0.227326,0.0,0.0,0.166667,0.285714,0.0,0.5,0.666667,0,0.166667,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.172414,0,0.0,0.25,0.0
555407,0.583333,0.0,0.0,0.0,0.144061,0.25,0.0,0.333333,0.428571,0.0,0.0,0.0,0,0.5,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.333333,0.0,0.37931,0,0.0,0.0,0.25
11937,0.583333,0.0,0.0,0.0,0.103289,0.0,0.0,0.333333,0.428571,0.0,0.0,0.0,0,0.333333,0.0,0.0,0,0.333333,0.0,0,0,0.0,0,0.0,0.0,0.310345,0,0.0,0.0,0.0
227,0.25,0.0,0.166667,0.0,0.125753,0.0,0.0,0.0,0.142857,0.0,0.0,0.0,0,0.166667,0.0,0.0,0,0.333333,0.0,0,0,0.0,0,0.0,0.0,0.137931,0,0.0,0.0,0.25
7056,0.416667,0.0833333,0.0,0.0,0.159796,0.0,0.0,0.166667,0.285714,0.0,0.0,0.0,0,0.333333,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.172414,0,0.0,0.0,0.0
11984,0.291667,0.0,0.0,0.166667,0.100118,0.0,0.0,0.166667,0.285714,0.0,0.0,0.0,0,0.166667,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.137931,0,0.0,0.0,0.0
11090,0.25,0.0,0.0,0.166667,0.143867,0.0,0.0,0.0833333,0.142857,0.0,0.0,0.0,0,0.166667,0.0,0.0,0,0.0,0.0,1,0,0.0,0,0.0,0.0,0.241379,0,0.0,0.0,0.25
1269845,0.166667,0.0,0.0,0.0,0.217903,0.25,0.0,0.0,0.142857,0.0,0.5,0.333333,0,0.166667,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0689655,0,0.0,0.0,0.25
38036,0.5,0.25,0.0,0.0,0.254096,0.0,0.0,0.166667,0.285714,0.0,0.0,0.0,0,0.333333,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.310345,0,0.0,0.0,0.0
7257,0.25,0.166667,0.0,0.0,0.249369,0.0,0.0,0.0,0.142857,0.0,0.0,0.0,0,0.166667,0.0,0.0,0,0.333333,0.0,0,0,0.0,0,0.0,0.0,0.103448,0,0.0,0.0,0.0
7059641,0.333333,0.0,0.333333,0.0,0.47821,0.0,0.0,0.0833333,0.142857,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.333333,0.0,0,0,0.0,0,0.0,0.0,0.310345,0,0.0,0.0,0.25
17833,0.25,0.0833333,0.0,0.0,0.155477,0.0,0.0,0.0,0.142857,0.0,0.0,0.0,0,0.166667,0.0,0.0,0,0.0,0.25,0,0,0.0,0,0.0,0.0,0.103448,0,0.0,0.0,0.0
7971,0.208333,0.0,0.166667,0.0,0.12073,0.0,0.0,0.0,0.142857,0.0,0.0,0.333333,0,0.166667,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0344828,0,0.0,0.25,0.0
10047045,0.916667,0.0,0.0,0.166667,0.0895577,0.75,0.5,0.25,0.428571,0.5,0.0,0.0,0,0.666667,0.142857,0.0,0,0.0,0.0,0,0,0.0,0,0.333333,0.0,0.827586,0,0.0,0.0,0.75
158896,0.791667,0.0,0.0,0.166667,0.104925,0.75,0.5,0.25,0.428571,0.5,0.0,0.0,0,0.666667,0.142857,0.0,0,0.0,0.0,0,0,0.0,0,0.333333,0.0,0.724138,0,0.0,0.0,0.75
158895,0.708333,0.0,0.0,0.166667,0.118744,0.5,0.0,0.25,0.428571,0.5,0.0,0.0,0,0.666667,0.142857,0.0,0,0.0,0.0,0,0,0.0,0,0.333333,0.0,0.655172,0,0.0,0.0,0.75
22047817,0.25,0.0,0.166667,0.166667,0.0944846,0.0,0.0,0.0833333,0.142857,0.0,0.0,0.0,0,0.166667,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.206897,0,0.0,0.0,0.25
104028,0.166667,0.0,0.0,0.0,0.149374,0.25,0.0,0.0,0.142857,0.0,0.0,0.333333,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0344828,0,0.0,0.5,0.25
11107,0.416667,0.0,0.0,0.0,0.116608,0.0,0.0,0.166667,0.285714,0.0,0.0,0.666667,0,0.333333,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.206897,0,0.0,0.5,0.0
17160,0.25,0.166667,0.166667,0.0,0.241738,0.0,0.0,0.0,0.142857,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.25,0,0,0.0,0,0.0,0.0,0.172414,0,0.0,0.0,0.0
69089,0.375,0.0,0.0,0.166667,0.108531,0.25,0.0,0.166667,0.285714,0.0,0.0,0.0,0,0.166667,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.206897,0,0.0,0.0,0.25
23422242,0.25,0.0,0.0,0.0,0.227326,0.0,0.0,0.166667,0.285714,0.0,0.5,1.0,0,0.166667,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.172414,0,0.0,0.25,0.0
23422064,0.25,0.0,0.0,0.0,0.159011,0.0,0.0,0.166667,0.285714,0.0,0.0,0.666667,0,0.166667,0.0,0.0,0,0.0,0.25,0,0,0.0,0,0.0,0.0,0.206897,0,0.0,0.25,0.0
249622,0.25,0.0,0.0,0.0,0.19042,0.0,0.0,0.166667,0.285714,0.0,0.5,1.0,0,0.166667,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.206897,0,0.0,0.25,0.0
10837,0.291667,0.0,0.0,0.0,0.107774,0.0,0.0,0.0833333,0.142857,0.0,0.0,0.0,0,0.333333,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.172414,0,0.0,0.0,0.25
10871,0.25,0.0833333,0.0,0.166667,0.156035,0.0,0.0,0.0833333,0.142857,0.0,0.0,0.0,0,0.166667,0.0,0.0,0,0.0,0.0,1,0,0.0,0,0.0,0.0,0.172414,0,0.0,0.0,0.25
16323,0.5,0.0833333,0.0,0.0,0.143591,0.0,0.0,0.166667,0.285714,0.0,0.0,0.0,0,0.5,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.241379,0,0.0,0.0,0.0
4684,0.25,0.0833333,0.166667,0.0,0.189997,0.0,0.0,0.0,0.142857,0.0,0.0,0.0,0,0.166667,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0689655,0,0.0,0.0,0.0
9601,0.25,0.0,0.0,0.166667,0.125535,0.0,0.0,0.0833333,0.142857,0.0,0.0,0.0,0,0.166667,0.0,0.142857,0,0.0,0.0,1,0,0.0,0,0.0,0.0,0.172414,0,0.0,0.0,0.25
5827,0.25,0.0,0.0,0.166667,0.0944846,0.0,0.0,0.0833333,0.142857,0.0,0.0,0.0,0,0.166667,0.0,0.0,0,0.0,0.25,1,0,0.0,0,0.0,0.0,0.206897,0,0.0,0.0,0.25
7485,0.25,0.0,0.0,0.0,0.141343,0.0,0.0,0.0,0.142857,0.0,0.0,0.0,0,0.166667,0.0,0.0,0,0.0,0.25,0,0,0.0,0,0.0,0.0,0.172414,0,0.0,0.0,0.0
14305,0.416667,0.0,0.166667,0.0,0.0683669,0.0,0.0,0.166667,0.285714,0.0,0.0,0.0,0,0.166667,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.172414,0,0.0,0.0,0.0
88800,0.25,0.0,0.0,0.5,0.0883392,0.75,0.0,0.0,0.142857,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.344828,0,0.0,0.0,0.75
19427,0.75,0.0,0.0,0.166667,0.100118,0.0,0.0,0.5,0.571429,0.0,0.0,0.0,0,0.5,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.448276,0,0.0,0.0,0.0
1135,0.166667,0.0,0.0,0.166667,0.137809,0.5,0.0,0.0,0.142857,0.0,0.0,0.333333,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.103448,0,0.0,0.0,0.5
667490,0.208333,0.0,0.0,0.0,0.224634,0.0,0.0,0.166667,0.285714,0.0,0.5,0.666667,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.137931,0,0.0,0.5,0.0
23422050,0.25,0.0,0.0,0.0,0.159011,0.0,0.0,0.166667,0.285714,0.0,0.0,0.666667,0,0.0,0.0,0.0,0,0.0,0.25,0,0,0.0,0,0.0,0.0,0.206897,0,0.0,0.5,0.0
23422067,0.25,0.0,0.0,0.0,0.19042,0.0,0.0,0.166667,0.285714,0.0,0.5,0.666667,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.206897,0,0.0,0.5,0.0
