CID,na_in_C4,na_ex_Cl1,LeafAC_O2_C4_1,LeafAC_C4_C4_1,LeafAC_O2_C4_2,ms,FC_10_C4_0_H1_1_H1_1_C4_1_H1_2_H1_2_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0,n_in,na_ex_S2,LeafAC_O2_S6_1,na_ex_C4,LeafAC_O2_P5_2,C4_2_N3_3_1,C4_2_O2_2_1,C4_2_N3_2_1,LeafAC_C4_N3_1,LeafAC_C4_O2_1,FC_1_C4_0_H1_1_/_1_/_0_0,bd_in_2,FC_31_C4_0_S6_1_O2_2_O2_2_N3_2_H1_3_H1_3_/_1_2_2_1_1_1_/_0_0_0_0_0_0_0,na_in_N3,FC_57_C4_0_F1_1_F1_1_/_1_1_/_0_0_0,FC_12_C4_0_H1_1_C4_1_H1_2_H1_2_H1_2_/_1_1_1_1_1_/_0_0_0_0_0_0,LeafAC_O2_S4_2,S2_2_S2_2_1,FC_237_C4_0_N3_1_C4_2_H1_3_H1_3_H1_3_/_2_1_1_1_1_/_0_0_0_0_0_0,N3_2_N3_2_1,FC_25_C4_0_C4_1_O2_2_O2_2_H1_3_/_1_2_1_1_/_0_0_0_0_0,FC_37_C4_0_I1_1_/_1_/_0_0,FC_41_C4_0_H1_1_C4_1_C4_2_H1_3_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_/_1_2_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0
15504,0.125,0.0,0.0,0.0555556,0.0,0.0125292,0.0,0.107143,0.0,0.0,0.0833333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
91508,0.145833,0.0,0.0,0.166667,0.0,0.0355626,0.0,0.142857,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.107143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
74317,0.166667,0.0,0.0,0.111111,0.125,0.077039,0.0,0.160714,0.0,0.0,0.0833333,0.0,0.0,0.0,0.0,0.0,0.0,0.142857,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
15533,0.25,0.0,0.0,0.0555556,0.125,0.161303,0.25,0.232143,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0714286,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
72813,0.208333,0.166667,0.0,0.0,0.125,0.175181,0.0,0.214286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.214286,0.208333,0.0,0.2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
15684,0.125,0.166667,0.0416667,0.0,0.0,0.165214,0.0,0.107143,0.0,0.0,0.0416667,0.0,0.0,0.0,0.0,0.0,0.0,0.107143,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
15728,0.125,0.166667,0.0416667,0.0,0.0,0.165214,0.0,0.107143,0.0,0.0,0.0416667,0.0,0.0,0.0,0.0,0.0,0.0,0.107143,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
15788,0.25,0.25,0.0,0.0,0.0,0.205351,0.0,0.232143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.214286,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
102700,0.0625,0.0,0.0416667,0.166667,0.0,0.0160728,0.25,0.0535714,0.0,0.0,0.208333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
15829,0.166667,0.25,0.0416667,0.0555556,0.0,0.148563,0.0,0.160714,0.0,0.0,0.0833333,0.0,0.0,0.166667,0.0,0.0,0.0,0.0714286,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
74638,0.0833333,0.0,0.0833333,0.0,0.25,0.0763141,0.0,0.107143,0.0,0.0,0.0833333,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
15899,0.0,0.0,0.0,0.333333,0.0,0.0477209,0.0,0.0178571,0.0,0.0,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
600328,0.0833333,0.0,0.0,0.0,0.125,0.281223,0.0,0.0892857,0.0,0.0,0.0416667,0.0,0.0,0.0,0.0,0.0,0.0,0.0714286,0.0833333,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
74711,0.104167,0.0,0.0,0.0,0.125,0.086945,0.0,0.107143,0.0,0.0,0.0833333,0.0,0.0,0.0,0.0,0.0,0.166667,0.0714286,0.0833333,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
15966,0.166667,0.0,0.0,0.166667,0.0,0.0732476,0.5,0.160714,0.0,0.0,0.208333,0.0,0.222222,0.0,0.0,0.0,0.0,0.0714286,0.125,0.0,0.1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1488,0.166667,0.166667,0.0,0.0,0.125,0.15619,0.0,0.160714,0.0,0.0,0.0416667,0.0,0.0,0.0833333,0.0,0.0,0.166667,0.107143,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
15995,0.166667,0.25,0.0,0.0555556,0.125,0.171864,0.0,0.178571,0.0,0.0,0.0833333,0.0,0.0,0.0833333,0.0,0.0,0.0,0.0714286,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
15996,0.291667,0.166667,0.0,0.0555556,0.125,0.0860302,0.25,0.285714,0.0,0.0,0.0833333,0.0,0.0,0.166667,0.0,0.0,0.0,0.107143,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
16001,0.1875,0.166667,0.0,0.0555556,0.125,0.125406,0.25,0.196429,0.0,0.0,0.0833333,0.0,0.0,0.166667,0.0,0.0,0.0,0.107143,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
16002,0.25,0.166667,0.0,0.0555556,0.125,0.102835,0.25,0.267857,0.0,0.0,0.0833333,0.0,0.0,0.333333,0.0,0.0,0.0,0.107143,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
94217,0.125,0.0,0.0833333,0.111111,0.0,0.0364485,0.0,0.107143,0.0,0.0,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
74761,0.0416667,0.0,0.0,0.111111,0.0,0.0735409,0.5,0.0714286,0.0,0.0,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0,0.0,0.0,0.0,0.0
74777,0.145833,0.0,0.0,0.0555556,0.125,0.1037,0.0,0.142857,0.0,0.0,0.0833333,0.0,0.0,0.0,0.0,0.0,0.0,0.142857,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
532714,0.1875,0.0,0.0,0.0555556,0.125,0.0848371,0.25,0.178571,0.0,0.0,0.0833333,0.0,0.0,0.0,0.0,0.0,0.0,0.142857,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
231265,0.166667,0.0,0.0833333,0.0,0.25,0.0550525,0.0,0.178571,0.0,0.0,0.0833333,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
16072,0.166667,0.166667,0.0,0.0,0.125,0.144051,0.0,0.160714,0.0,0.0,0.0416667,0.0,0.0,0.0833333,0.0,0.125,0.0,0.107143,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
16074,0.125,0.0,0.0,0.0,0.125,0.186476,0.0,0.125,0.0,0.0,0.0416667,0.0,0.0,0.0,0.0,0.0,0.0,0.142857,0.125,0.0,0.1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
16089,0.125,0.0,0.0,0.0555556,0.0,0.14661,0.0,0.107143,0.0,0.0,0.0833333,0.0,0.0,0.0,0.0,0.0,0.0,0.142857,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
519739,0.166667,0.0,0.0,0.0,0.125,0.109656,0.0,0.142857,0.0,0.0,0.0416667,0.0,0.0,0.0,0.0,0.0,0.0,0.178571,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
16181,0.0625,0.0,0.0,0.277778,0.125,0.0411893,0.0,0.0892857,0.0,0.0,0.333333,0.0,0.222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
16237,0.1875,0.0,0.0,0.0555556,0.125,0.0585961,0.0,0.178571,0.0,0.0,0.0833333,0.0,0.0,0.0,0.0,0.0,0.0,0.178571,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
16270,0.125,0.0,0.0,0.0555556,0.0,0.0125292,0.25,0.107143,0.0,0.0,0.0833333,0.0,0.0,0.0,0.0,0.0,0.0,0.0357143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
16300,0.145833,0.0,0.0,0.111111,0.25,0.0485221,0.0,0.160714,0.0,0.0,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
16301,0.166667,0.0,0.0,0.111111,0.25,0.0456806,0.0,0.178571,0.0,0.0,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
16481,0.125,0.0,0.0,0.0,0.0,0.266359,0.0,0.125,0.5,0.0,0.0416667,0.0,0.0,0.0,0.0,0.0,0.0,0.142857,0.125,0.0,0.1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
16490,0.375,0.0,0.125,0.166667,0.25,0.072957,0.0,0.321429,0.0,0.0,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.178571,0.0833333,0.0,0.0,0.0,0.166667,0.0,0.0,0,0.0,0.0,0.0,0.0
92170,0.145833,0.5,0.0833333,0.0,0.0,0.245727,0.0,0.125,0.0,0.0,0.0833333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0416667,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
16560,0.145833,0.166667,0.0,0.0555556,0.125,0.139891,0.0,0.142857,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.107143,0.125,0.0,0.1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
16561,0.166667,0.0833333,0.0,0.111111,0.125,0.0884663,0.0,0.178571,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.142857,0.125,0.0,0.1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
16582,0.229167,0.0,0.0,0.111111,0.0,0.055224,0.0,0.214286,0.0,0.0,0.125,0.0,0.0,0.0833333,0.0,0.0,0.0,0.25,0.208333,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
137477,0.104167,0.0,0.0,0.166667,0.125,0.0606868,0.0,0.125,0.0,0.0,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.0357143,0.0833333,0.0,0.1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
16628,0.125,0.0,0.0,0.111111,0.0,0.0125292,0.0,0.107143,0.0,0.0,0.0833333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333,0.0,0.0,0,0.0,0.0,0.0,0.0
75169,0.0,0.166667,0.0,0.111111,0.0,0.117547,0.0,0.0,0.0,0.0,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
16665,0.0833333,0.0,0.0,0.166667,0.0,0.00648061,0.5,0.0714286,0.0,0.0,0.208333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166667,0.0,0.0,0,0.0,0.0,0.0,0.0
16668,0.208333,0.0,0.0,0.0,0.0,0.07269,0.0,0.178571,0.0,0.0,0.0416667,0.0,0.0,0.0,0.0,0.0,0.166667,0.25,0.208333,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
439711,0.145833,0.0,0.0416667,0.166667,0.0,0.0279256,0.0,0.125,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0357143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
75197,0.0208333,0.0,0.0,0.222222,0.0,0.0758585,0.0,0.0535714,0.0,0.0,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
16686,0.208333,0.833333,0.0,0.0,0.0,0.467794,0.0,0.178571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
16715,0.125,0.0,0.0,0.0555556,0.0,0.0240459,0.25,0.107143,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
16741,0.166667,0.0,0.0,0.0,0.0,0.0958483,0.0,0.160714,0.5,0.0,0.0416667,0.0,0.0,0.0,0.25,0.0,0.0,0.178571,0.125,0.0,0.1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
75281,0.104167,0.166667,0.0,0.0,0.0,0.204083,0.0,0.160714,0.0,0.0,0.0416667,0.0,0.111111,0.0,0.0,0.125,0.0,0.0357143,0.166667,0.0,0.4,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
6433329,0.145833,0.25,0.0,0.0,0.0,0.183752,0.0,0.160714,0.0,0.0,0.125,0.25,0.0,0.0,0.0,0.0,0.333333,0.107143,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
16775,0.104167,0.0,0.0,0.0,0.125,0.102743,0.0,0.142857,0.0,0.0,0.125,0.25,0.0,0.0,0.0,0.125,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
75324,0.104167,0.0,0.0,0.0,0.375,0.0922604,0.0,0.160714,0.0,0.0,0.166667,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0416667,0.0,0.4,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
16844,0.0208333,0.0833333,0.0,0.111111,0.125,0.0710747,0.0,0.0357143,0.0,0.0,0.208333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
94229,0.1875,0.0,0.0,0.111111,0.25,0.0662305,0.0,0.196429,0.0,0.0,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.214286,0.125,0.0,0.1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
16910,0.125,0.0,0.0,0.0,0.0,0.199897,0.0,0.107143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0714286,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
16929,0.375,0.0,0.0,0.0555556,0.0,0.0763141,0.0,0.321429,0.0,0.0,0.0416667,0.0,0.0,0.0,0.0,0.0,0.0,0.392857,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
16930,0.375,0.0,0.0,0.0555556,0.0,0.0763141,0.0,0.321429,0.0,0.0,0.0416667,0.0,0.0,0.0,0.0,0.0,0.0,0.392857,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
712377,0.145833,0.0,0.0,0.0,0.0,0.141694,0.0,0.160714,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.142857,0.125,0.0,0.1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
16969,0.104167,0.0,0.0,0.0,0.0,0.0375876,0.0,0.0892857,0.0,0.0,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
573808,0.0833333,0.0,0.0,0.166667,0.0,0.044357,0.5,0.125,0.0,0.0,0.25,0.25,0.0,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
16994,0.0833333,0.0,0.0,0.111111,0.0,0.0471654,0.5,0.125,0.0,0.0,0.208333,0.25,0.0,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
17049,0.104167,0.0,0.0,0.0555556,0.0,0.0361019,0.25,0.125,0.0,0.0,0.0833333,0.0,0.0,0.25,0.0,0.0,0.0,0.0357143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
75540,0.125,0.0,0.0,0.0,0.125,0.0814967,0.0,0.107143,0.0,0.0,0.0833333,0.0,0.0,0.0,0.0,0.0,0.166667,0.142857,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
17126,0.25,0.166667,0.0,0.0,0.0,0.149251,0.0,0.232143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.285714,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
17190,0.291667,0.0,0.0,0.0,0.25,0.10123,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.142857,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
17212,0.125,0.0,0.0,0.277778,0.125,0.0922604,0.0,0.125,0.0,0.0,0.291667,0.0,0.0,0.0,0.0,0.0,0.0,0.0357143,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
17241,0.0416667,0.0,0.0,0.166667,0.0,0.109961,0.0,0.125,0.5,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
17252,0.375,0.0,0.0,0.0555556,0.0,0.0893611,0.0,0.321429,0.0,0.0,0.0416667,0.0,0.0,0.0,0.0,0.0,0.0,0.357143,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
17312,0.208333,0.0,0.0,0.111111,0.0,0.063728,0.5,0.25,0.0,0.0,0.166667,0.25,0.0,0.166667,0.0,0.0,0.0,0.178571,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
17346,0.375,0.0,0.0,0.0555556,0.0,0.0893611,0.0,0.321429,0.0,0.0,0.0416667,0.0,0.0,0.0,0.0,0.0,0.0,0.357143,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
17381,0.0625,0.0,0.0,0.0555556,0.0,0.0444217,0.0,0.0892857,0.0,0.0,0.0833333,0.0,0.0,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
17424,0.0208333,0.0,0.0,0.166667,0.0,0.113788,0.0,0.107143,0.5,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0,0.0,0.0,0.0,0.0
17432,0.0416667,0.25,0.0,0.0555556,0.0,0.248721,0.0,0.107143,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0833333,0.0,0.2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
17435,0.166667,0.0,0.0,0.0555556,0.125,0.113456,0.0,0.196429,0.5,0.0,0.166667,0.0,0.0,0.0,0.0,0.0,0.333333,0.214286,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
75834,0.166667,0.0,0.0,0.0555556,0.125,0.0931804,0.25,0.160714,0.0,0.0,0.0833333,0.0,0.0,0.0,0.0,0.0,0.0,0.142857,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
17564,0.145833,0.0,0.0,0.333333,0.125,0.043878,0.0,0.142857,0.0,0.0,0.375,0.0,0.0,0.0,0.0,0.125,0.0,0.107143,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
75956,0.0416667,0.0,0.0,0.166667,0.0,0.0578016,0.25,0.107143,0.0,0.0,0.25,0.25,0.0,0.0833333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
17717,0.125,0.0,0.0,0.0,0.125,0.124073,0.0,0.160714,0.0,0.0,0.125,0.25,0.0,0.0833333,0.0,0.0,0.5,0.0714286,0.0833333,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
18055,0.0208333,0.0,0.0,0.166667,0.125,0.0549462,0.0,0.0535714,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
76282,0.166667,0.0,0.0,0.0,0.0,0.0844673,0.0,0.196429,0.0,0.0,0.166667,0.25,0.0,0.166667,0.0,0.0,0.0,0.178571,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10243127,0.125,0.0,0.0,0.166667,0.0,0.0341136,0.75,0.142857,0.0,0.0,0.25,0.25,0.0,0.0833333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
18087,0.104167,0.166667,0.0,0.111111,0.125,0.15578,0.0,0.107143,0.0,0.0,0.0833333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0833333,0.0,0.1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
18101,0.25,0.166667,0.0,0.0,0.0,0.143143,0.0,0.214286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.285714,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
221166,0.0416667,0.0,0.0,0.166667,0.25,0.067301,0.0,0.0714286,0.0,0.0,0.208333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166667,0.0,0.0,0,0.0,0.0,0.0,0.0
16968,0.0625,0.0,0.0,0.0,0.0,0.0217612,0.0,0.0535714,0.0,0.0,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
18309,0.125,0.0,0.0,0.166667,0.0,0.0125292,0.0,0.107143,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166667,0.0,0.0,0,0.0,0.0,0.0,0.0
18432,0.291667,0.166667,0.0,0.0,0.25,0.124684,0.0,0.267857,0.0,0.0,0.0833333,0.0,0.0,0.0,0.0,0.25,0.0,0.285714,0.25,0.0,0.1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
219662,0.104167,0.0,0.25,0.0,0.125,0.0803007,0.0,0.0892857,0.0,0.0,0.0833333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
18529,0.25,0.0,0.0,0.0,0.0,0.327069,0.0,0.214286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
23424080,0.0416667,0.0,0.0416667,0.222222,0.125,0.0426499,0.0,0.0535714,0.0,0.0,0.25,0.0,0.0,0.0833333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
18555,0.125,0.166667,0.0,0.0,0.0,0.228601,0.0,0.107143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.107143,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
76701,0.0208333,0.0,0.0,0.0,0.0,0.446267,0.0,0.0178571,0.0,0.0,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
18609,0.0833333,0.0,0.0,0.222222,0.0,0.0853286,1.0,0.196429,1.0,0.0,0.333333,0.0,0.0,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
18610,0.0416667,0.0,0.0,0.111111,0.25,0.0755168,0.0,0.0714286,0.0,0.0,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
101748,0.104167,0.0,0.291667,0.0,0.0,0.0699356,0.0,0.0892857,0.0,0.0,0.0833333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
76922,0.0416667,0.0,0.0,0.0,0.0,0.0939689,0.0,0.0535714,0.5,0.0,0.125,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
3336101,0.0833333,0.0,0.0,0.111111,0.25,0.0478387,0.0,0.107143,0.0,0.0,0.166667,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
19041,0.0416667,0.0,0.0,0.277778,0.0,0.00648061,0.0,0.0357143,0.0,0.0,0.291667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
19083,0.0208333,0.0,0.0,0.166667,0.125,0.0396378,0.0,0.0535714,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
107415,0.208333,0.0,0.25,0.0,0.0,0.0854263,0.0,0.25,0.0,0.0,0.0833333,0.0,0.0,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
72893,0.125,0.0,0.0,0.111111,0.125,0.0568597,0.0,0.125,0.0,0.0,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.142857,0.125,0.0,0.1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
